#           x         0.006         0.001
#           y       0.00045       0.00045
#           z         5e-05         5e-05
#        Time
0.00235457	2.04623	-9.66704E-6	0.0		2.78968	-0.00111823	0.0	
0.00237196	2.04618	2.89156E-4	0.0		2.78983	-0.00112165	0.0	
0.00238935	2.04619	2.4941E-4	0.0		2.78997	-0.00112499	0.0	
0.00240674	2.04619	2.52913E-4	0.0		2.7901	-0.00112827	0.0	
0.00242413	2.04615	2.73422E-4	0.0		2.79024	-0.00113148	0.0	
0.00244153	2.04606	2.83636E-4	0.0		2.79037	-0.00113462	0.0	
0.00245893	2.04593	2.95948E-4	0.0		2.79049	-0.0011377	0.0	
0.00247633	2.04577	3.01576E-4	0.0		2.79061	-0.00114072	0.0	
0.00249373	2.04561	2.99577E-4	0.0		2.79073	-0.00114368	0.0	
0.00251113	2.04545	2.87551E-4	0.0		2.79085	-0.00114658	0.0	
0.00252854	2.04534	2.63331E-4	0.0		2.79096	-0.00114942	0.0	
0.00254595	2.04526	2.24984E-4	0.0		2.79107	-0.00115221	0.0	
0.00256336	2.04526	1.83032E-4	0.0		2.79117	-0.00115495	0.0	
0.00258078	2.04537	1.28435E-4	0.0		2.79128	-0.00115763	0.0	
0.00259819	2.04557	7.78857E-5	0.0		2.79138	-0.00116026	0.0	
0.00261561	2.04598	3.1804E-5	0.0		2.79147	-0.00116284	0.0	
0.00263303	2.04646	-1.50804E-5	0.0		2.79157	-0.00116538	0.0	
0.00265045	2.04691	-2.39609E-5	0.0		2.79166	-0.00116786	0.0	
0.00266787	2.04734	-3.65261E-5	0.0		2.79175	-0.0011703	0.0	
0.0026853	2.04782	-4.60807E-5	0.0		2.79184	-0.0011727	0.0	
0.00270273	2.04827	-9.14785E-5	0.0		2.79192	-0.00117505	0.0	
0.00272015	2.0489	-1.82036E-4	0.0		2.792	-0.00117735	0.0	
0.00273759	2.04962	-3.15136E-4	0.0		2.79209	-0.00117962	0.0	
0.00275502	2.05058	-5.06042E-4	0.0		2.79216	-0.00118184	0.0	
0.00277246	2.05187	-7.35747E-4	0.0		2.79224	-0.00118402	0.0	
0.00278989	2.05342	-0.00100503	0.0		2.79231	-0.00118616	0.0	
0.00280733	2.05543	-0.00130016	0.0		2.79239	-0.00118827	0.0	
0.00282477	2.05785	-0.00160189	0.0		2.79246	-0.00119033	0.0	
0.0028422	2.06073	-0.00189482	0.0		2.79253	-0.00119236	0.0	
0.00285964	2.0642	-0.00215512	0.0		2.79259	-0.00119435	0.0	
0.00287707	2.06806	-0.00237453	0.0		2.79266	-0.0011963	0.0	
0.00289451	2.07226	-0.0025291	0.0		2.79272	-0.00119822	0.0	
0.00291195	2.07646	-0.00262034	0.0		2.79278	-0.00120011	0.0	
0.00292938	2.08039	-0.00267033	0.0		2.79284	-0.00120196	0.0	
0.00294682	2.08404	-0.0026901	0.0		2.7929	-0.00120377	0.0	
0.00296426	2.08774	-0.00277944	0.0		2.79296	-0.00120556	0.0	
0.00298169	2.09174	-0.00301441	0.0		2.79302	-0.00120731	0.0	
0.00299913	2.09613	-0.00341335	0.0		2.79307	-0.00120903	0.0	
0.0030166	2.10116	-0.00400473	0.0		2.79312	-0.00121072	0.0	
0.00303407	2.10715	-0.00488096	0.0		2.79318	-0.00121239	0.0	
0.00305155	2.1144	-0.00609874	0.0		2.79323	-0.00121402	0.0	
0.00306902	2.12343	-0.00765543	0.0		2.79328	-0.00121563	0.0	
0.0030865	2.13473	-0.00954528	0.0		2.79332	-0.00121721	0.0	
0.00310398	2.14876	-0.0117224	0.0		2.79337	-0.00121876	0.0	
0.00312147	2.16592	-0.0140854	0.0		2.79342	-0.00122029	0.0	
0.00313895	2.1864	-0.0165269	0.0		2.79346	-0.00122179	0.0	
0.00315644	2.21021	-0.0189286	0.0		2.79351	-0.00122326	0.0	
0.00317393	2.23717	-0.0211463	0.0		2.79355	-0.0012247	0.0	
0.00319142	2.26694	-0.0230576	0.0		2.79359	-0.00122613	0.0	
0.00320892	2.29902	-0.0245626	0.0		2.79363	-0.00122752	0.0	
0.00322641	2.3327	-0.0255774	0.0		2.79367	-0.0012289	0.0	
0.00324391	2.36735	-0.0260639	0.0		2.79371	-0.00123025	0.0	
0.00326141	2.40218	-0.0260174	0.0		2.79375	-0.00123157	0.0	
0.00327891	2.43646	-0.0254657	0.0		2.79378	-0.00123288	0.0	
0.00329642	2.46959	-0.0244719	0.0		2.79382	-0.00123416	0.0	
0.00331392	2.50101	-0.0231282	0.0		2.79385	-0.00123542	0.0	
0.00333143	2.53034	-0.0215283	0.0		2.79389	-0.00123667	0.0	
0.00334894	2.55736	-0.0197725	0.0		2.79392	-0.00123789	0.0	
0.00336645	2.58194	-0.0179607	0.0		2.79395	-0.00123909	0.0	
0.00338397	2.60412	-0.0161675	0.0		2.79398	-0.00124027	0.0	
0.00340148	2.62399	-0.0144534	0.0		2.79401	-0.00124143	0.0	
0.003419	2.64171	-0.0128597	0.0		2.79404	-0.00124258	0.0	
0.00343652	2.6575	-0.0114087	0.0		2.79407	-0.0012437	0.0	
0.00345404	2.67153	-0.0101104	0.0		2.7941	-0.00124481	0.0	
0.00347156	2.68404	-0.00896107	0.0		2.79413	-0.0012459	0.0	
0.00348909	2.6952	-0.00795045	0.0		2.79416	-0.00124698	0.0	
0.00350662	2.7052	-0.00706731	0.0		2.79418	-0.00124803	0.0	
0.00352415	2.71418	-0.00629664	0.0		2.79421	-0.00124907	0.0	
0.00354168	2.72227	-0.00562283	0.0		2.79423	-0.0012501	0.0	
0.00355921	2.72959	-0.00503329	0.0		2.79426	-0.0012511	0.0	
0.00357675	2.73623	-0.0045165	0.0		2.79428	-0.0012521	0.0	
0.00359428	2.74226	-0.00406171	0.0		2.79431	-0.00125307	0.0	
0.00361182	2.74777	-0.00366016	0.0		2.79433	-0.00125404	0.0	
0.00362936	2.75281	-0.00330471	0.0		2.79435	-0.00125499	0.0	
0.0036469	2.75743	-0.00298948	0.0		2.79437	-0.00125592	0.0	
0.00366444	2.76167	-0.00270949	0.0		2.79439	-0.00125684	0.0	
0.00368198	2.76558	-0.00246	0.0		2.79441	-0.00125774	0.0	
0.00369953	2.76918	-0.00223751	0.0		2.79443	-0.00125864	0.0	
0.00371708	2.77251	-0.00203886	0.0		2.79445	-0.00125952	0.0	
0.00373463	2.77558	-0.00186115	0.0		2.79447	-0.00126038	0.0	
0.00375218	2.77844	-0.00170182	0.0		2.79449	-0.00126124	0.0	
0.00376973	2.78108	-0.0015588	0.0		2.79451	-0.00126208	0.0	
0.00378728	2.78355	-0.00142999	0.0		2.79452	-0.00126291	0.0	
0.00380484	2.78584	-0.00131362	0.0		2.79454	-0.00126372	0.0	
0.00382239	2.78797	-0.00120835	0.0		2.79456	-0.00126453	0.0	
0.00383994	2.78997	-0.00111293	0.0		2.79457	-0.00126532	0.0	
0.00385749	2.79184	-0.00102635	0.0		2.79459	-0.0012661	0.0	
0.00387504	2.79358	-9.47641E-4	0.0		2.79461	-0.00126687	0.0	
0.00389259	2.79522	-8.7591E-4	0.0		2.79462	-0.00126763	0.0	
0.00391014	2.79675	-8.10415E-4	0.0		2.79463	-0.00126838	0.0	
0.00392769	2.79819	-7.5045E-4	0.0		2.79465	-0.00126912	0.0	
0.00394524	2.79955	-6.95348E-4	0.0		2.79466	-0.00126984	0.0	
0.00396279	2.80082	-6.44568E-4	0.0		2.79467	-0.00127056	0.0	
0.00398034	2.80202	-5.9764E-4	0.0		2.79469	-0.00127127	0.0	
0.00399789	2.80315	-5.54169E-4	0.0		2.7947	-0.00127196	0.0	
0.00401547	2.80421	-5.13648E-4	0.0		2.79471	-0.00127265	0.0	
0.00403305	2.80521	-4.75881E-4	0.0		2.79472	-0.00127332	0.0	
0.00405064	2.80615	-4.4051E-4	0.0		2.79473	-0.00127399	0.0	
0.00406822	2.80704	-4.07439E-4	0.0		2.79475	-0.00127465	0.0	
0.00408581	2.80788	-3.76411E-4	0.0		2.79476	-0.0012753	0.0	
0.0041034	2.80868	-3.47261E-4	0.0		2.79477	-0.00127594	0.0	
0.00412099	2.80943	-3.19866E-4	0.0		2.79478	-0.00127657	0.0	
0.00413858	2.81014	-2.94037E-4	0.0		2.79479	-0.00127719	0.0	
0.00415618	2.8108	-2.69662E-4	0.0		2.79479	-0.0012778	0.0	
0.00417377	2.81144	-2.46632E-4	0.0		2.7948	-0.0012784	0.0	
0.00419137	2.81204	-2.24818E-4	0.0		2.79481	-0.001279	0.0	
0.00420896	2.8126	-2.0416E-4	0.0		2.79482	-0.00127959	0.0	
0.00422656	2.81314	-1.84559E-4	0.0		2.79483	-0.00128016	0.0	
0.00424416	2.81365	-1.65922E-4	0.0		2.79484	-0.00128073	0.0	
0.00426177	2.81413	-1.48207E-4	0.0		2.79484	-0.00128129	0.0	
0.00427937	2.81459	-1.31353E-4	0.0		2.79485	-0.00128185	0.0	
0.00429698	2.81502	-1.15289E-4	0.0		2.79486	-0.00128239	0.0	
0.00431458	2.81544	-9.99721E-5	0.0		2.79486	-0.00128293	0.0	
0.00433219	2.81583	-8.53717E-5	0.0		2.79487	-0.00128346	0.0	
0.0043498	2.8162	-7.13996E-5	0.0		2.79488	-0.00128398	0.0	
0.00436741	2.81655	-5.81283E-5	0.0		2.79488	-0.00128449	0.0	
0.00438502	2.81688	-4.54573E-5	0.0		2.79489	-0.001285	0.0	
0.00440263	2.8172	-3.33069E-5	0.0		2.79489	-0.0012855	0.0	
0.00442025	2.8175	-2.17886E-5	0.0		2.7949	-0.00128599	0.0	
0.00443787	2.81778	-1.08166E-5	0.0		2.7949	-0.00128647	0.0	
0.00445548	2.81805	-3.19701E-7	0.0		2.79491	-0.00128695	0.0	
0.0044731	2.81831	9.70497E-6	0.0		2.79491	-0.00128741	0.0	
0.00449072	2.81855	1.92218E-5	0.0		2.79492	-0.00128788	0.0	
0.00450834	2.81879	2.82684E-5	0.0		2.79492	-0.00128833	0.0	
0.00452597	2.81901	3.6908E-5	0.0		2.79492	-0.00128878	0.0	
0.00454359	2.81922	4.51395E-5	0.0		2.79493	-0.00128921	0.0	
0.00456121	2.81941	5.30013E-5	0.0		2.79493	-0.00128965	0.0	
0.00457884	2.8196	6.04623E-5	0.0		2.79493	-0.00129007	0.0	
0.00459646	2.81978	6.75697E-5	0.0		2.79493	-0.00129049	0.0	
0.00461409	2.81996	7.4353E-5	0.0		2.79494	-0.0012909	0.0	
0.00463172	2.82012	8.08411E-5	0.0		2.79494	-0.00129131	0.0	
